          46           2          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
          47           2          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
          48           2          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
          49           2          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
          50           2          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
          51           2          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
          52           2          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
          53           2          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
          54           2          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
          55           2          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
          56           2          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
          57           2          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
          58           2          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
          59           2          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
          60           2          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
          61           2          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
          62           2          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
          63           2          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
          64           2          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
          65           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          66           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          67           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          68           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          69           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          70           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          71           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          72           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          73           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          74           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          75           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          76           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          77           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          78           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          79           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          80           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          81           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          82           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          83           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          84           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          85           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          86           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          87           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          88           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          89           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          90           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          91           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          92           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          93           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          94           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          95           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          96           3          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
          97           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
          98           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
          99           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         100           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         101           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         102           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         103           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         104           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         105           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         106           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         107           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         108           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         109           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         110           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         111           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         112           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         113           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         114           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         115           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         116           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         117           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         118           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         119           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         120           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         121           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         122           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         123           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         124           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         125           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         126           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         127           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         128           4          -1          -1          -1          -1          -1          -1          -1           1          -1          -1
         129           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         130           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         131           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         132           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         133           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         134           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         135           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         136           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         137           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         138           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         139           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         140           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         141           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         142           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         143           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         144           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         145           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         146           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         147           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         148           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         149           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         150           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         151           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         152           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         153           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         154           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         155           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         156           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         157           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         158           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         159           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         160           5          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         161           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         162           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         163           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         164           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         165           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         166           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         167           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         168           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         169           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         170           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         171           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         172           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         173           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         174           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         175           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         176           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         177           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         178           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         179           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         180           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         181           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         182           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         183           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         184           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         185           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         186           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         187           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         188           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         189           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         190           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         191           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         192           6          -1          -1          -1          -1          -1          -1           1          -1          -1          -1
         193           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         194           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         195           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         196           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         197           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         198           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         199           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         200           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         201           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         202           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         203           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         204           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         205           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         206           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         207           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         208           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         209           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         210           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         211           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         212           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         213           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         214           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         215           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         216           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         217           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         218           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         219           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         220           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         221           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         222           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         223           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         224           7          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         225           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         226           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         227           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         228           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         229           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         230           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         231           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         232           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         233           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         234           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         235           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         236           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         237           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         238           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         239           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         240           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         241           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         242           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         243           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         244           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         245           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         246           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         247           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         248           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         249           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         250           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         251           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         252           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         253           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         254           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         255           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         256           8          -1          -1          -1          -1          -1          -1          -1          -1           1          -1
         257           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         258           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         259           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         260           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         261           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         262           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         263           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         264           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         265           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         266           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         267           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         268           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         269           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         270           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         271           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         272           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         273           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         274           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         275           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         276           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         277           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         278           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         279           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         280           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         281           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         282           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         283           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         284           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         285           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         286           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         287           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         288           9          -1          -1          -1           1          -1          -1          -1          -1          -1          -1
         289          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         290          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         291          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         292          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         293          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         294          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         295          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         296          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         297          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         298          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         299          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         300          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         301          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         302          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         303          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         304          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         305          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         306          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         307          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         308          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         309          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         310          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
         311          10          -1          -1          -1          -1          -1           1          -1          -1          -1          -1
